,Name,US dollar,Euro,Japanese yen,Pound sterling,Canadia ndollar,Swiss franc,Indian rupee,Chinese renmimbi,US dollar.1,Saudi riyal,Indonesian rupiah,UAE dirham,Thai baht,Vietnamese dong,Egyptian pound,Korean won,Euro.1,Russian ruble,US dollar.2,South African rand,Chinese renmimbi.1,Canadian dollar,Australian dollar
275,30/11/2001,276.2,310.9,33792.6,192.4,439.9,455.9,13254.2,2285.8,276.2,1035.7,2916479.2,1014.3,12259.5,4156943.9,1177.8,354242.4,310.9,8241.3,276.2,2688.4,2285.8,439.9,534.5
276,31/12/2001,275.9,308.9,35036.1,191.6,434.7,455.7,13205.2,2283.2,275.9,1034.5,2831577.5,1013.2,12110.0,4156271.2,1218.6,355317.4,308.9,8324.6,275.9,3194.9,2283.2,434.7,536.1
277,31/01/2002,281.5,318.8,37348.1,196.6,450.5,470.2,13596.5,2330.0,281.5,1055.8,2925867.6,1034.0,12390.5,4252076.5,1298.2,370743.6,318.8,8611.2,281.5,3265.9,2330.0,450.5,544.8
278,28/02/2002,295.5,339.5,39476.6,207.7,471.5,501.6,14378.4,2445.7,295.5,1108.2,3022141.3,1085.4,12949.9,4470790.4,1366.9,390255.0,339.5,9122.2,295.5,3395.9,2445.7,471.5,576.3
279,29/03/2002,294.1,335.4,38508.0,206.7,466.5,492.3,14325.4,2433.9,294.1,1102.8,2914224.7,1080.1,12758.4,4458291.8,1361.9,388948.8,335.4,9148.8,294.1,3373.4,2433.9,466.5,560.1
280,30/04/2002,302.7,341.4,39530.2,209.7,478.6,500.4,14799.4,2505.4,302.7,1135.1,2869777.7,1111.8,13139.6,4605576.8,1401.7,398807.0,341.4,9445.0,302.7,3348.9,2505.4,478.6,565.3
281,31/05/2002,314.5,342.9,39703.4,215.5,487.0,499.6,15400.2,2603.0,314.5,1179.4,2863073.8,1155.1,13458.7,4793631.9,1453.6,396790.5,342.9,9836.6,314.5,3182.9,2603.0,487.0,571.0
282,28/06/2002,321.2,335.3,39574.6,216.2,492.3,493.7,15714.3,2658.4,321.2,1204.5,2801198.5,1179.7,13526.4,4902979.5,1486.7,392741.7,335.3,10102.5,321.2,3278.7,2658.4,492.3,565.7
283,31/07/2002,313.3,315.7,36975.9,201.5,484.2,461.6,15270.2,2593.0,313.3,1174.9,2809582.3,1150.7,12922.2,4794156.3,1451.0,371231.0,315.7,9883.1,313.3,3162.7,2593.0,484.2,566.2
284,30/08/2002,310.3,317.2,36918.3,201.8,487.2,464.4,15067.0,2567.9,310.3,1163.5,2768645.7,1139.5,13079.6,4755127.1,1437.0,371333.9,317.2,9800.0,310.3,3279.9,2567.9,487.2,573.2
285,30/09/2002,319.1,325.3,38579.9,205.1,502.6,476.4,15452.8,2641.5,319.1,1196.9,2858141.3,1172.2,13674.3,4894172.5,1479.2,386235.1,325.3,10103.2,319.1,3381.4,2641.5,502.6,583.8
286,31/10/2002,316.6,322.5,39209.4,203.3,499.6,472.5,15303.8,2620.1,316.6,1187.2,2894425.4,1162.7,13812.1,4860618.5,1466.4,392615.0,322.5,10041.7,316.6,3262.3,2620.1,499.6,575.3
287,29/11/2002,319.1,318.5,38762.2,202.9,501.3,467.3,15391.0,2641.0,319.1,1196.6,2893030.9,1172.0,13819.9,4905438.8,1478.6,386470.4,318.5,10158.0,319.1,3074.3,2641.0,501.3,568.4
288,31/12/2002,331.9,326.3,40539.3,209.4,517.6,479.4,15973.1,2747.4,331.9,1244.8,2961648.7,1219.1,14382.0,5109980.1,1537.5,401314.1,326.3,10573.6,331.9,2976.2,2747.4,517.6,589.9
289,31/01/2003,356.9,335.9,42392.4,220.7,549.9,491.2,17094.4,2953.7,356.9,1338.3,3172037.2,1310.7,15259.4,5502149.0,1684.8,420205.3,335.9,11361.7,356.9,3101.9,2953.7,549.9,611.9
290,28/02/2003,359.0,333.0,42880.3,223.2,543.1,488.6,17136.7,2971.3,359.0,1346.2,3192660.9,1318.5,15397.6,5539594.4,1979.8,427784.8,333.0,11367.4,359.0,2970.3,2971.3,543.1,603.3
291,31/03/2003,340.6,315.0,40390.1,215.0,502.6,462.8,16221.2,2818.8,340.6,1277.1,3038554.5,1250.8,14561.6,5258463.0,1939.5,420964.4,315.0,10709.3,340.6,2737.1,2818.8,502.6,565.7
292,30/04/2003,328.2,302.3,39347.9,208.4,478.8,452.2,15547.4,2716.4,328.2,1230.7,2890958.8,1205.4,14086.5,5073845.1,1922.8,404596.8,302.3,10239.2,328.2,2513.5,2716.4,478.8,538.6
293,30/05/2003,355.7,307.4,41713.4,219.1,491.6,465.6,16744.2,2943.9,355.7,1333.9,2996507.7,1306.4,14998.7,5501310.6,2119.8,426954.7,307.4,10994.8,355.7,2732.0,2943.9,491.6,549.4
294,30/06/2003,356.4,305.4,42166.8,214.6,482.4,470.4,16640.5,2949.6,356.4,1336.4,2930094.8,1308.9,14842.1,5518031.7,2136.3,425465.7,305.4,10859.2,356.4,2805.4,2949.6,482.4,535.9
295,31/07/2003,351.0,308.6,41658.9,216.2,484.6,477.3,16221.3,2905.5,351.0,1316.4,2927177.6,1289.3,14665.4,5443746.9,2142.3,414366.7,308.6,10655.0,351.0,2645.3,2905.5,484.6,530.3
296,29/08/2003,359.8,322.3,42714.5,225.6,502.1,496.4,16520.0,2977.8,359.8,1349.2,3062640.6,1321.4,14984.7,5582491.9,2211.1,424092.3,322.3,10923.5,359.8,2654.0,2977.8,502.1,552.0
297,30/09/2003,379.0,336.9,43535.2,235.0,517.0,521.2,17365.8,3136.6,379.0,1421.2,3204008.4,1391.8,15335.9,5886948.4,2327.4,441435.9,336.9,11593.9,379.0,2766.2,3136.6,517.0,572.3
298,31/10/2003,378.9,323.5,41477.3,225.7,500.9,501.0,17195.6,3136.2,378.9,1421.0,3197786.8,1391.7,15053.9,5900713.3,2327.0,442259.2,323.5,11414.9,378.9,2637.4,3136.2,500.9,545.4
299,28/11/2003,389.9,332.8,42555.8,230.7,511.5,518.9,17756.6,3227.3,389.9,1462.3,3314757.8,1432.1,15564.5,6097347.4,2397.1,462464.5,332.8,11617.4,389.9,2617.3,3227.3,511.5,544.1
300,31/12/2003,407.0,331.8,43890.8,232.9,535.2,515.8,18538.2,3368.4,407.0,1526.2,3454718.5,1494.7,16173.9,6363694.4,2506.6,484718.6,331.8,11980.6,407.0,2644.2,3368.4,535.2,551.3
301,30/01/2004,413.8,327.8,43990.1,226.9,536.6,513.4,18794.8,3424.9,413.8,1551.8,3469316.7,1519.9,16180.2,6483168.0,2550.7,489577.7,327.8,11927.5,413.8,2879.1,3424.9,536.6,536.9
302,27/02/2004,404.9,320.3,43176.3,216.8,538.6,504.0,18312.7,3351.2,404.9,1518.4,3413922.0,1487.1,15820.1,6366997.7,2500.7,472152.5,320.3,11541.9,404.9,2731.9,3351.2,538.6,520.9
303,31/03/2004,406.7,331.5,44106.9,222.6,540.4,519.1,18270.1,3366.0,406.7,1525.0,3489038.8,1493.7,16040.9,6405463.9,2517.3,474095.5,331.5,11602.6,406.7,2687.6,3366.0,540.4,542.5
304,30/04/2004,403.3,336.4,43445.9,223.9,541.6,523.3,17697.8,3337.8,403.3,1512.3,3478531.4,1481.2,15906.2,6340635.3,2496.5,464926.3,336.4,11585.0,403.3,2655.4,3337.8,541.6,543.2
305,31/05/2004,383.8,319.8,43084.4,214.7,529.1,492.4,17331.1,3176.6,383.8,1439.3,3457972.4,1409.6,15568.1,6042354.0,2374.4,451824.5,319.8,11125.8,383.8,2601.4,3176.6,529.1,545.5
306,30/06/2004,392.4,323.1,42917.9,214.7,532.8,490.6,17842.5,3247.5,392.4,1471.5,3685058.4,1441.2,16010.2,6172277.8,2432.6,454571.6,323.1,11390.9,392.4,2518.9,3247.5,532.8,565.1
307,30/07/2004,398.1,324.5,43556.1,216.0,526.7,495.5,18313.2,3294.9,398.1,1492.9,3597136.6,1462.2,16293.0,6263114.5,2471.5,461052.0,324.5,11576.0,398.1,2439.2,3294.9,526.7,556.1
308,31/08/2004,400.5,328.3,44161.4,219.9,525.6,505.1,18543.6,3314.9,400.5,1502.0,3704218.8,1471.1,16620.3,6312059.0,2488.6,463686.8,328.3,11703.9,400.5,2585.8,3314.9,525.6,562.5
309,30/09/2004,405.3,331.9,44620.6,226.1,522.5,512.2,18660.0,3354.3,405.3,1519.9,3722495.1,1488.6,16802.8,6385324.5,2524.5,465393.9,331.9,11841.9,405.3,2648.4,3354.3,522.5,577.2
310,29/10/2004,420.5,336.5,45747.1,232.8,524.3,519.0,19229.4,3480.0,420.5,1576.8,3826608.7,1544.4,17363.8,6624147.1,2623.7,480018.9,336.5,12215.6,420.5,2686.8,3480.0,524.3,573.1
311,30/11/2004,439.4,337.9,45993.8,236.2,525.6,514.1,19796.1,3636.5,439.4,1647.7,3961912.9,1613.7,17694.7,6924788.8,2736.0,477252.2,337.9,12550.3,439.4,2652.3,3636.5,525.6,569.9
312,31/12/2004,442.1,330.8,45961.3,229.3,539.4,507.7,19417.4,3658.8,442.1,1657.9,4074686.6,1623.6,17347.2,6974384.8,2748.2,465229.9,330.8,12344.3,442.1,2543.8,3658.8,539.4,577.5
313,31/01/2005,424.0,323.9,43831.0,226.0,519.5,501.1,18523.0,3509.5,424.0,1590.2,3899854.4,1557.3,16422.2,6692656.1,2498.3,440219.5,323.9,11861.4,424.0,2540.7,3509.5,519.5,554.2
314,28/02/2005,423.4,325.3,44440.2,224.3,525.1,504.2,18481.5,3503.8,423.4,1587.7,3916273.7,1554.9,16283.5,6688207.7,2460.4,432648.4,325.3,11835.1,423.4,2544.1,3503.8,525.1,542.0
315,31/03/2005,434.3,328.7,45647.0,227.7,527.9,509.3,18957.7,3594.7,434.3,1628.8,4072054.8,1595.2,16747.4,6866873.2,2520.2,437413.3,328.7,11999.4,434.3,2614.2,3594.7,527.9,552.3
316,29/04/2005,429.2,331.7,46030.3,226.4,530.7,513.2,18760.7,3552.5,429.2,1609.7,4102157.9,1576.5,16974.4,6793497.4,2489.5,433627.1,331.7,11932.5,429.2,2640.7,3552.5,530.7,555.2
317,31/05/2005,421.9,332.5,44994.8,227.6,529.9,513.8,18341.2,3491.6,421.9,1582.1,3998213.4,1549.5,16799.8,6682889.4,2446.0,422980.0,332.5,11792.4,421.9,2676.1,3491.6,529.9,551.0
318,30/06/2005,430.7,354.3,46825.6,236.9,534.2,545.3,18757.9,3564.3,430.7,1615.0,4147280.8,1581.8,17629.1,6830689.5,2496.3,435999.6,354.3,12282.4,430.7,2904.5,3564.3,534.2,561.5
319,29/07/2005,424.5,352.7,47517.1,242.4,519.7,549.5,18460.4,3489.5,424.5,1591.9,4163412.9,1559.1,17702.4,6735694.0,2453.8,440298.5,352.7,12180.1,424.5,2845.6,3489.5,519.7,564.2
320,31/08/2005,437.9,356.1,48441.2,244.1,527.6,553.2,19085.3,3548.1,437.9,1642.4,4362387.7,1608.5,18017.5,6951049.4,2528.0,447400.4,356.1,12469.1,437.9,2830.7,3548.1,527.6,574.9
321,30/09/2005,456.1,372.5,50677.7,252.4,537.3,577.3,20011.1,3690.3,456.1,1710.5,4667042.8,1675.0,18720.4,7242476.8,2629.9,469673.3,372.5,12942.4,456.1,2901.6,3690.3,537.3,595.8
322,31/10/2005,469.9,390.9,53971.6,266.4,553.2,605.5,21049.6,3801.1,469.9,1762.6,4740756.9,1725.8,19224.5,7472628.3,2707.2,491644.5,390.9,13420.2,469.9,3094.1,3801.1,553.2,623.5
323,30/11/2005,476.7,404.6,56475.6,275.0,563.3,625.3,21769.3,3853.2,476.7,1787.7,4784207.8,1750.8,19606.3,7579782.3,2745.8,496037.1,404.6,13718.1,476.7,3170.6,3853.2,563.3,648.4
324,30/12/2005,510.1,430.0,60556.7,291.7,592.1,665.2,23298.0,4119.6,510.1,1913.1,5024330.0,1873.6,20978.9,8113252.6,2932.0,522699.1,430.0,14692.4,510.1,3243.4,4119.6,592.1,685.1
325,31/01/2006,549.9,453.5,63480.0,311.0,636.6,702.6,24324.0,4434.6,549.9,2062.2,5201502.9,2019.7,21742.5,8750038.4,3154.4,539851.7,453.5,15575.8,549.9,3341.5,4434.6,636.6,733.0
326,28/02/2006,555.0,465.0,65429.5,317.7,637.8,724.7,24565.6,4467.9,555.0,2081.4,5136238.0,2038.5,21860.6,8837306.6,3182.7,538401.2,465.0,15652.4,555.0,3394.7,4467.9,637.8,748.5
327,31/03/2006,557.1,463.3,65352.1,319.5,644.9,727.3,24750.2,4475.9,557.1,2089.3,5102303.4,2046.1,21703.8,8865592.7,3198.0,543162.4,463.3,15522.6,557.1,3481.3,4475.9,644.9,767.3
328,28/04/2006,610.7,497.2,71398.9,345.2,698.5,783.0,27413.1,4893.7,610.7,2290.3,5449063.9,2242.9,23177.4,9729021.2,3510.5,581505.0,497.2,16817.4,610.7,3714.2,4893.7,698.5,828.4
329,31/05/2006,675.4,528.6,75389.3,361.1,749.8,822.7,30618.5,5412.5,675.4,2532.5,6094246.1,2480.5,25658.9,10785714.4,3893.0,635469.2,528.6,18259.7,675.4,4271.0,5412.5,749.8,883.8
330,30/06/2006,596.2,470.9,68310.1,323.4,664.1,734.6,27435.6,4772.5,596.2,2235.9,5582800.1,2189.6,22870.8,9528377.7,3433.8,569030.3,470.9,16093.6,596.2,4154.0,4772.5,664.1,805.9
331,31/07/2006,633.7,499.5,73303.5,343.5,715.1,783.7,29447.3,5063.4,633.7,2376.7,5786829.9,2327.6,24069.0,10137789.3,3643.2,602559.7,499.5,17052.3,633.7,4482.4,5063.4,715.1,842.1
332,31/08/2006,632.6,493.7,73282.7,333.9,707.9,778.9,29436.7,5043.6,632.6,2372.5,5751598.3,2323.5,23785.7,10127953.9,3633.1,607987.1,493.7,16923.4,632.6,4389.5,5043.6,707.9,828.7
333,29/09/2006,598.2,470.1,70058.1,317.4,667.6,744.6,27583.2,4745.7,598.2,2243.4,5473109.0,2197.1,22397.6,9590895.5,3433.6,570038.1,470.1,16007.6,598.2,4450.3,4745.7,667.6,791.8
334,31/10/2006,585.8,464.4,69511.8,312.3,661.0,738.4,26628.0,4628.7,585.8,2196.4,5374841.7,2151.5,21853.8,9408536.2,3360.5,558507.2,464.4,15737.8,585.8,4475.8,4628.7,661.0,777.2
335,30/11/2006,627.8,487.1,73626.4,328.4,713.6,775.5,28147.2,4936.6,627.8,2354.6,5737641.6,2306.0,22928.6,10099787.6,3593.3,587303.2,487.1,16695.1,627.8,4549.4,4936.6,713.6,812.8
336,29/12/2006,629.8,476.5,73663.3,320.7,725.5,760.5,28116.5,4927.4,629.8,2361.9,5725087.1,2313.1,22481.4,10118408.0,3600.3,582313.9,476.5,16550.7,629.8,4435.2,4927.4,725.5,801.4
337,31/01/2007,631.2,485.9,76029.0,322.2,742.4,784.9,27961.2,4915.5,631.2,2367.3,5727884.2,2318.2,22345.4,10133526.0,3600.5,591362.2,485.9,16724.0,631.2,4538.1,4915.5,742.4,806.4
338,28/02/2007,664.7,508.2,80088.8,339.5,778.4,823.8,29348.2,5151.8,664.7,2493.1,6027945.0,2441.3,22589.8,10631069.5,3788.3,622956.4,508.2,17488.0,664.7,4771.2,5151.8,778.4,849.3
339,30/03/2007,654.9,494.5,76813.8,336.3,765.0,797.7,28785.0,5067.6,654.9,2455.6,6005972.1,2404.7,21936.4,10485740.6,3733.8,617581.0,494.5,17095.6,654.9,4815.4,5067.6,765.0,825.9
340,30/04/2007,679.4,502.0,80766.2,341.2,769.5,822.4,28611.5,5247.5,679.4,2548.0,6177502.0,2494.9,23696.2,10895179.0,3865.7,632311.1,502.0,17533.0,679.4,4825.1,5247.5,769.5,820.1
341,31/05/2007,666.9,493.4,80552.8,336.2,730.1,814.4,27238.3,5118.7,666.9,2501.0,5895945.7,2449.1,23089.3,10708805.6,3794.8,618892.1,493.4,17219.7,666.9,4681.5,5118.7,730.1,808.0
342,29/06/2007,655.5,488.6,80400.9,330.0,698.0,808.4,26735.6,5003.0,655.5,2458.4,5888820.6,2407.5,22668.0,10563111.7,3733.7,608392.9,488.6,16987.1,655.5,4691.6,5003.0,698.0,778.2
343,31/07/2007,665.3,484.8,80808.9,327.1,698.8,803.3,26890.0,5039.7,665.3,2495.2,6035213.9,2443.4,22421.7,10734589.7,3780.3,611073.4,484.8,16985.9,665.3,4639.4,5039.7,698.8,767.1
344,31/08/2007,665.4,488.5,77673.8,330.9,704.2,800.2,27161.7,5039.5,665.4,2495.8,6235382.7,2443.9,22749.3,10787003.2,3763.5,621903.9,488.5,17051.9,665.4,4807.8,5039.5,704.2,803.7
345,28/09/2007,712.7,512.3,81988.2,353.1,731.3,844.7,28735.7,5360.6,712.7,2670.0,6628552.0,2616.8,24412.4,11543558.2,4012.4,662249.7,512.3,18027.7,712.7,5063.7,5360.6,731.3,841.9
346,31/10/2007,754.6,530.3,87434.0,369.0,736.2,886.1,29824.5,5661.3,754.6,2822.7,6866299.8,2770.9,25775.8,12136690.4,4182.7,690258.0,530.3,18776.0,754.6,5102.9,5661.3,736.2,839.3
347,30/11/2007,806.3,549.4,89433.9,389.5,779.2,905.7,31812.3,5982.8,806.3,3007.0,7471028.8,2958.8,27318.6,12950947.4,4444.4,740207.8,549.4,19727.9,806.3,5414.1,5982.8,779.2,900.7
348,31/12/2007,803.2,551.5,90202.0,397.3,806.8,915.1,31693.9,5924.8,803.2,3009.8,7503725.7,2950.0,27075.5,12884709.2,4443.5,747254.5,551.5,19735.2,803.2,5477.8,5924.8,806.8,920.8
349,31/01/2008,889.6,604.4,95794.6,451.6,900.1,978.8,35020.6,6440.7,889.6,3336.3,8364140.3,3267.2,29517.2,14220660.9,4901.8,838670.2,604.4,21776.3,889.6,6235.9,6440.7,900.1,1009.1
350,29/02/2008,922.3,625.3,98777.6,469.6,921.7,1005.3,36671.0,6608.3,922.3,3458.1,8466224.9,3387.0,30026.1,14715129.1,5080.1,870639.6,625.3,22595.1,922.3,7066.0,6608.3,921.7,1010.1
351,31/03/2008,968.4,623.6,97649.1,483.4,968.9,980.1,39065.6,6851.6,968.4,3630.4,8877338.6,3556.2,30466.1,15413403.9,5297.8,949655.9,623.6,22965.9,968.4,7724.5,6851.6,968.9,1047.6
352,30/04/2008,909.7,577.4,93376.2,459.1,923.2,922.1,36432.1,6367.0,909.7,3411.9,8371586.0,3341.1,28734.7,14660825.1,4930.6,897602.0,577.4,21396.6,909.7,7067.1,6367.0,923.2,977.8
353,30/05/2008,888.7,571.5,92723.3,452.4,887.8,928.5,37481.1,6197.4,888.7,3333.0,8241676.6,3264.0,28534.9,14372816.9,4760.9,921049.2,571.5,21085.1,888.7,6767.3,6197.4,887.8,936.3
354,30/06/2008,889.5,571.7,95091.6,452.4,903.8,922.6,38110.9,6135.8,889.5,3335.7,8258650.3,3267.1,29538.9,14698339.4,4756.1,916850.8,571.7,21028.8,889.5,7063.1,6135.8,903.8,935.3
355,31/07/2008,939.8,596.3,100389.2,472.7,951.9,965.7,40263.1,6424.8,939.8,3523.3,8606923.7,3451.8,31475.7,15793856.3,5000.9,956846.9,596.3,21948.4,939.8,7156.6,6424.8,951.9,976.6
356,29/08/2008,839.0,560.1,91701.5,444.1,883.9,907.9,36050.1,5748.9,839.0,3146.6,7674150.3,3081.8,28390.4,13939212.4,4476.0,876431.4,560.1,20306.2,839.0,6424.1,5748.9,883.9,950.2
357,30/09/2008,829.9,577.9,88483.0,461.1,877.9,920.3,37866.6,5674.6,829.9,3114.6,7756727.7,3048.4,28432.4,13782913.1,4514.8,943438.4,577.9,21017.5,829.9,6683.7,5674.6,877.9,1014.2
358,31/10/2008,806.6,606.5,80861.1,476.8,949.0,921.0,39183.3,5513.9,806.6,3031.8,8009836.1,2962.9,27770.7,13456386.0,4473.0,1064399.1,606.5,21336.7,806.6,7823.3,5513.9,949.0,1177.2
359,28/11/2008,760.9,597.3,73679.3,496.5,927.7,906.2,37325.9,5196.1,760.9,2854.8,8816348.2,2794.8,26701.8,12890352.0,4210.6,1067872.6,597.3,20793.8,760.9,7700.4,5196.1,927.7,1158.1
360,31/12/2008,816.1,607.5,74491.7,548.1,1009.5,937.2,39753.9,5597.0,816.1,3061.9,9189856.5,2997.6,28615.3,13903703.8,4507.4,1119923.3,607.5,22890.8,816.1,8147.3,5597.0,1009.5,1218.8
361,30/01/2009,858.7,649.2,77479.1,595.0,1052.6,968.8,41983.4,5869.9,858.7,3221.1,9553535.7,3154.1,29982.8,15007209.3,4750.3,1166584.1,649.2,27413.6,858.7,8530.2,5869.9,1052.6,1275.1
362,27/02/2009,943.2,737.5,87623.5,654.8,1175.4,1098.8,46533.0,6448.2,943.2,3537.6,11155446.3,3464.2,33334.0,16488761.2,5256.0,1359658.4,737.5,33777.2,943.2,9419.8,6448.2,1175.4,1452.2
363,31/03/2009,924.3,708.7,90427.6,652.2,1168.6,1068.1,47388.4,6318.8,924.3,3466.4,10930224.6,3394.9,33054.8,16229642.3,5212.3,1342876.4,708.7,31982.7,924.3,9198.4,6318.8,1168.6,1388.4
364,30/04/2009,890.2,675.0,87906.2,605.1,1090.6,1022.3,44625.9,6081.4,890.2,3338.5,9799733.4,3269.8,31536.5,15825494.1,5015.2,1190281.9,675.0,29845.3,890.2,7985.9,6081.4,1090.6,1246.4
365,29/05/2009,928.6,679.9,89641.7,602.0,1069.3,1027.3,45105.7,6337.6,928.6,3482.6,9622793.3,3410.6,32150.1,16510584.3,5221.9,1167643.9,679.9,29644.6,928.6,7788.0,6337.6,1069.3,1212.8
366,30/06/2009,945.7,674.9,91431.1,577.9,1064.8,1022.6,45177.4,6462.5,945.7,3546.5,9627329.0,3472.7,32273.1,16821087.1,5297.7,1193409.5,674.9,29387.4,945.7,7605.3,6462.5,1064.8,1178.8
367,31/07/2009,934.2,663.4,88228.2,570.8,1048.7,1008.3,45262.5,6382.5,934.2,3503.6,9432647.2,3431.3,31810.3,16635531.9,5208.7,1178748.7,663.4,29451.7,934.2,7429.5,6382.5,1048.7,1161.0
368,31/08/2009,949.4,665.7,90202.4,574.1,1031.9,1014.7,45883.5,6486.6,949.4,3560.4,9456104.8,3487.0,32298.0,16911971.2,5259.2,1176416.2,665.7,30061.2,949.4,7550.8,6486.6,1031.9,1137.1
369,30/09/2009,996.6,684.2,91091.0,610.4,1077.9,1036.4,48224.3,6805.0,996.6,3737.4,9814100.7,3660.5,33694.9,17769943.4,5495.3,1210715.8,684.2,30625.9,996.6,7488.5,6805.0,1077.9,1156.4
370,30/10/2009,1043.2,703.7,94210.7,644.1,1099.2,1065.5,48744.7,7121.7,1043.2,3912.1,9885817.2,3831.5,34858.1,18619423.4,5710.7,1225598.0,703.7,30700.4,1043.2,7804.2,7121.7,1099.2,1150.7
371,30/11/2009,1127.0,755.4,100423.0,679.1,1192.3,1140.9,52490.1,7694.8,1127.0,4226.6,10648178.3,4139.7,37509.2,20242736.1,6153.8,1310720.6,755.4,32622.0,1127.0,8456.1,7694.8,1192.3,1225.3
372,31/12/2009,1134.7,775.9,101683.3,697.7,1196.9,1166.8,52883.4,7747.5,1134.7,4256.0,10723189.1,4167.8,37677.7,20965099.9,6222.5,1322122.3,775.9,34148.0,1134.7,8491.7,7747.5,1196.9,1254.9
373,29/01/2010,1118.0,783.4,101911.8,691.8,1165.5,1155.9,51342.6,7632.4,1118.0,4192.6,10361100.6,4105.7,36931.1,20653021.9,6089.2,1272873.4,783.4,33378.3,1118.0,8335.6,7632.4,1165.5,1223.5
374,26/02/2010,1095.4,800.8,98769.6,701.6,1157.9,1174.8,50761.8,7480.8,1095.4,4107.9,10225656.4,4023.2,36309.4,20547337.6,6007.2,1266870.2,800.8,33021.0,1095.4,8408.9,7480.8,1157.9,1236.3
375,31/03/2010,1113.3,820.4,101031.4,739.6,1138.9,1187.5,50672.4,7600.0,1113.3,4175.2,10202868.2,4089.2,36207.1,21249108.3,6109.6,1266120.7,820.4,32916.7,1113.3,8252.6,7600.0,1138.9,1220.3
376,30/04/2010,1148.7,856.3,107361.5,748.8,1153.8,1227.5,51111.1,7840.8,1148.7,4307.9,10368826.2,4219.1,37081.6,21831038.2,6351.8,1280595.3,856.3,33517.9,1148.7,8450.5,7840.8,1153.8,1239.2
377,31/05/2010,1205.4,963.4,110720.0,824.4,1256.8,1365.2,55372.2,8230.7,1205.4,4520.6,11057934.8,4427.5,39039.9,22901519.9,6777.9,1407594.0,963.4,36853.4,1205.4,9244.1,8230.7,1256.8,1390.6
378,30/06/2010,1232.9,1009.2,111943.7,835.3,1280.8,1387.6,57418.5,8406.8,1232.9,4623.8,11265492.5,4528.4,40031.7,23414787.2,7000.4,1496796.6,1009.2,38543.5,1232.9,9426.1,8406.8,1280.8,1446.0
379,30/07/2010,1193.0,932.8,104379.0,780.0,1245.2,1256.6,55867.6,8084.3,1193.0,4473.8,10786543.0,4381.7,38559.6,22771514.9,6797.8,1437668.6,932.8,36521.6,1193.0,8994.6,8084.3,1245.2,1362.4
380,31/08/2010,1215.8,942.3,103810.9,776.6,1265.6,1263.8,56639.7,8252.0,1215.8,4559.6,10907484.4,4465.6,38622.0,23418798.4,6921.6,1434236.0,942.3,36936.2,1215.8,8867.9,8252.0,1265.6,1351.5
381,30/09/2010,1271.0,970.9,107253.8,815.9,1312.9,1271.7,58462.6,8569.5,1271.0,4766.4,11414620.6,4668.2,39170.3,24768711.0,7248.7,1477650.8,970.9,39136.4,1271.0,9047.1,8569.5,1312.9,1353.9
382,29/10/2010,1342.0,965.5,109704.5,846.0,1365.9,1299.8,59610.4,8948.8,1342.0,5032.8,11981822.0,4929.1,40208.7,26157983.3,7685.4,1506024.6,965.5,40675.0,1342.0,9270.8,8948.8,1365.9,1367.1
383,30/11/2010,1369.9,1004.5,113103.5,858.4,1387.1,1348.5,61638.0,9113.9,1369.9,5137.2,12248407.2,5031.4,40923.4,26704782.4,7886.2,1545124.9,1004.5,42496.0,1369.9,9559.3,9113.9,1387.1,1385.8
384,31/12/2010,1390.6,1052.1,116070.0,891.0,1402.7,1350.7,62781.7,9250.3,1390.6,5215.0,12544967.3,5107.4,41853.4,27111749.1,8058.5,1593128.1,1052.1,42948.4,1390.6,9513.9,9250.3,1402.7,1403.7
385,31/01/2011,1356.4,1015.2,112173.4,858.9,1348.2,1299.7,61660.9,8951.2,1356.4,5086.7,12257457.2,4982.0,41485.8,26446267.7,7887.6,1517939.4,1015.2,40857.3,1356.4,9410.9,8951.2,1348.2,1363.6
386,28/02/2011,1372.7,1005.5,113389.1,851.0,1355.1,1304.9,62371.6,9040.3,1372.7,5148.2,12239971.5,5042.0,42157.0,27917812.5,8073.9,1536328.1,1005.5,40154.7,1372.7,9858.9,9040.3,1355.1,1361.2
387,31/03/2011,1424.0,1015.8,116298.2,881.2,1390.9,1308.0,64040.4,9350.2,1424.0,5340.4,12474154.5,5230.3,43238.1,29715154.4,8442.4,1596019.0,1015.8,40459.6,1424.0,9824.5,9350.2,1390.9,1408.7
388,29/04/2011,1473.8,1021.6,122928.5,901.6,1413.6,1326.7,65436.9,9627.6,1473.8,5527.0,12754388.2,5413.1,44344.0,30738814.8,8781.1,1600455.0,1021.6,41408.0,1473.8,9923.0,9627.6,1413.6,1396.2
389,31/05/2011,1510.4,1055.9,122548.9,926.0,1464.0,1320.6,67905.2,9812.3,1510.4,5664.5,12929234.3,5547.8,45672.3,31183536.6,8982.2,1638291.4,1055.9,42224.3,1510.4,10384.6,9812.3,1464.0,1417.1
390,30/06/2011,1528.7,1061.8,122964.1,942.8,1493.5,1284.2,68549.9,9898.0,1528.7,5732.7,13093958.9,5614.7,46659.2,31490268.1,9095.9,1652239.1,1061.8,42764.8,1528.7,10378.7,9898.0,1493.5,1440.5
391,29/07/2011,1572.8,1101.8,124721.8,974.1,1503.5,1293.7,69851.1,10156.9,1572.8,5898.3,13415737.6,5776.8,47340.3,32378018.0,9371.3,1664602.1,1101.8,43895.4,1572.8,10682.2,10156.9,1503.5,1459.8
